year,geo,variable,sector,unit,value,namefile
2019,DE214,gross value added,K-N,MIO_EUR,941.8,gva.xlsx
2020,DE214,gross value added,K-N,MIO_EUR,985.03,gva.xlsx
2019,DE215,gross value added,K-N,MIO_EUR,737.41,gva.xlsx
2020,DE215,gross value added,K-N,MIO_EUR,748.61,gva.xlsx
2019,DE216,gross value added,K-N,MIO_EUR,938.55,gva.xlsx
2020,DE216,gross value added,K-N,MIO_EUR,971.2,gva.xlsx
2019,DE217,gross value added,K-N,MIO_EUR,1206.81,gva.xlsx
2020,DE217,gross value added,K-N,MIO_EUR,1200.51,gva.xlsx
2019,DE218,gross value added,K-N,MIO_EUR,1189.63,gva.xlsx
2020,DE218,gross value added,K-N,MIO_EUR,1243.4,gva.xlsx
2019,DE219,gross value added,K-N,MIO_EUR,1244.85,gva.xlsx
2020,DE219,gross value added,K-N,MIO_EUR,1267.63,gva.xlsx
2019,DE21A,gross value added,K-N,MIO_EUR,1239.14,gva.xlsx
2020,DE21A,gross value added,K-N,MIO_EUR,1232.3,gva.xlsx
2019,DE21B,gross value added,K-N,MIO_EUR,1859.73,gva.xlsx
2020,DE21B,gross value added,K-N,MIO_EUR,1763.18,gva.xlsx
2019,DE21C,gross value added,K-N,MIO_EUR,1573.04,gva.xlsx
2020,DE21C,gross value added,K-N,MIO_EUR,1587.25,gva.xlsx
2019,DE21D,gross value added,K-N,MIO_EUR,596.94,gva.xlsx
2020,DE21D,gross value added,K-N,MIO_EUR,590.99,gva.xlsx
2019,DE21E,gross value added,K-N,MIO_EUR,994.02,gva.xlsx
2020,DE21E,gross value added,K-N,MIO_EUR,1010.15,gva.xlsx
2019,DE21F,gross value added,K-N,MIO_EUR,976.36,gva.xlsx
2020,DE21F,gross value added,K-N,MIO_EUR,1045.62,gva.xlsx
2019,DE21G,gross value added,K-N,MIO_EUR,795.44,gva.xlsx
2020,DE21G,gross value added,K-N,MIO_EUR,801.54,gva.xlsx
2019,DE21H,gross value added,K-N,MIO_EUR,16491.52,gva.xlsx
2020,DE21H,gross value added,K-N,MIO_EUR,15783.74,gva.xlsx
2019,DE21I,gross value added,K-N,MIO_EUR,831.55,gva.xlsx
2020,DE21I,gross value added,K-N,MIO_EUR,842.94,gva.xlsx
2019,DE21J,gross value added,K-N,MIO_EUR,1042.9,gva.xlsx
2020,DE21J,gross value added,K-N,MIO_EUR,1036.8,gva.xlsx
2019,DE21K,gross value added,K-N,MIO_EUR,2128.95,gva.xlsx
2020,DE21K,gross value added,K-N,MIO_EUR,2072.09,gva.xlsx
2019,DE21L,gross value added,K-N,MIO_EUR,1992.12,gva.xlsx
2020,DE21L,gross value added,K-N,MIO_EUR,2121.21,gva.xlsx
2019,DE21M,gross value added,K-N,MIO_EUR,1344.8,gva.xlsx
2020,DE21M,gross value added,K-N,MIO_EUR,1305.25,gva.xlsx
2019,DE21N,gross value added,K-N,MIO_EUR,998.75,gva.xlsx
2020,DE21N,gross value added,K-N,MIO_EUR,1050.14,gva.xlsx
2019,DE221,gross value added,K-N,MIO_EUR,856.51,gva.xlsx
2020,DE221,gross value added,K-N,MIO_EUR,859.55,gva.xlsx
2019,DE222,gross value added,K-N,MIO_EUR,666.89,gva.xlsx
2020,DE222,gross value added,K-N,MIO_EUR,678.06,gva.xlsx
2019,DE223,gross value added,K-N,MIO_EUR,479.22,gva.xlsx
2020,DE223,gross value added,K-N,MIO_EUR,493.26,gva.xlsx
2019,DE224,gross value added,K-N,MIO_EUR,1015.97,gva.xlsx
2020,DE224,gross value added,K-N,MIO_EUR,1032.4,gva.xlsx
2019,DE225,gross value added,K-N,MIO_EUR,500.84,gva.xlsx
2020,DE225,gross value added,K-N,MIO_EUR,531.97,gva.xlsx
2019,DE226,gross value added,K-N,MIO_EUR,830.79,gva.xlsx
2020,DE226,gross value added,K-N,MIO_EUR,848.05,gva.xlsx
2019,DE227,gross value added,K-N,MIO_EUR,1356.94,gva.xlsx
2020,DE227,gross value added,K-N,MIO_EUR,1347.04,gva.xlsx
2019,DE228,gross value added,K-N,MIO_EUR,1256.7,gva.xlsx
2020,DE228,gross value added,K-N,MIO_EUR,1288.26,gva.xlsx
2019,DE229,gross value added,K-N,MIO_EUR,549.08,gva.xlsx
2020,DE229,gross value added,K-N,MIO_EUR,551.15,gva.xlsx
2019,DE22A,gross value added,K-N,MIO_EUR,1069.85,gva.xlsx
2020,DE22A,gross value added,K-N,MIO_EUR,1092.34,gva.xlsx
2019,DE22B,gross value added,K-N,MIO_EUR,651.71,gva.xlsx
2020,DE22B,gross value added,K-N,MIO_EUR,681.22,gva.xlsx
2019,DE22C,gross value added,K-N,MIO_EUR,792.14,gva.xlsx
2020,DE22C,gross value added,K-N,MIO_EUR,789.23,gva.xlsx
2019,DE231,gross value added,K-N,MIO_EUR,423.49,gva.xlsx
2020,DE231,gross value added,K-N,MIO_EUR,422.22,gva.xlsx
2019,DE232,gross value added,K-N,MIO_EUR,3190.53,gva.xlsx
2020,DE232,gross value added,K-N,MIO_EUR,3170.67,gva.xlsx
2019,DE233,gross value added,K-N,MIO_EUR,498.52,gva.xlsx
2020,DE233,gross value added,K-N,MIO_EUR,511.45,gva.xlsx
2019,DE234,gross value added,K-N,MIO_EUR,623.49,gva.xlsx
2020,DE234,gross value added,K-N,MIO_EUR,649.27,gva.xlsx
2019,DE235,gross value added,K-N,MIO_EUR,914.59,gva.xlsx
2020,DE235,gross value added,K-N,MIO_EUR,953.31,gva.xlsx
2019,DE236,gross value added,K-N,MIO_EUR,1184.54,gva.xlsx
2020,DE236,gross value added,K-N,MIO_EUR,1251.03,gva.xlsx
2019,DE237,gross value added,K-N,MIO_EUR,623.18,gva.xlsx
2020,DE237,gross value added,K-N,MIO_EUR,665.6,gva.xlsx
2019,DE238,gross value added,K-N,MIO_EUR,1313.61,gva.xlsx
2020,DE238,gross value added,K-N,MIO_EUR,1318.13,gva.xlsx
2019,DE239,gross value added,K-N,MIO_EUR,1103.75,gva.xlsx
2020,DE239,gross value added,K-N,MIO_EUR,1093.25,gva.xlsx
2019,DE23A,gross value added,K-N,MIO_EUR,506.75,gva.xlsx
2020,DE23A,gross value added,K-N,MIO_EUR,505.73,gva.xlsx
2019,DE241,gross value added,K-N,MIO_EUR,847.2,gva.xlsx
2020,DE241,gross value added,K-N,MIO_EUR,923.14,gva.xlsx
2019,DE242,gross value added,K-N,MIO_EUR,896.24,gva.xlsx
2020,DE242,gross value added,K-N,MIO_EUR,880.93,gva.xlsx
2019,DE243,gross value added,K-N,MIO_EUR,1888.53,gva.xlsx
2020,DE243,gross value added,K-N,MIO_EUR,1989.67,gva.xlsx
2019,DE244,gross value added,K-N,MIO_EUR,414.54,gva.xlsx
2020,DE244,gross value added,K-N,MIO_EUR,408.45,gva.xlsx
2019,DE245,gross value added,K-N,MIO_EUR,838.33,gva.xlsx
2020,DE245,gross value added,K-N,MIO_EUR,844.37,gva.xlsx
2019,DE246,gross value added,K-N,MIO_EUR,625.83,gva.xlsx
2020,DE246,gross value added,K-N,MIO_EUR,660.49,gva.xlsx
2019,DE247,gross value added,K-N,MIO_EUR,486.83,gva.xlsx
2020,DE247,gross value added,K-N,MIO_EUR,528.19,gva.xlsx
2019,DE248,gross value added,K-N,MIO_EUR,761.69,gva.xlsx
2020,DE248,gross value added,K-N,MIO_EUR,745.61,gva.xlsx
2019,DE249,gross value added,K-N,MIO_EUR,606.13,gva.xlsx
2020,DE249,gross value added,K-N,MIO_EUR,615.33,gva.xlsx
2019,DE24A,gross value added,K-N,MIO_EUR,529.24,gva.xlsx
2020,DE24A,gross value added,K-N,MIO_EUR,539.87,gva.xlsx
2019,DE24B,gross value added,K-N,MIO_EUR,556.12,gva.xlsx
2020,DE24B,gross value added,K-N,MIO_EUR,568.29,gva.xlsx
2019,DE24C,gross value added,K-N,MIO_EUR,467.8,gva.xlsx
2020,DE24C,gross value added,K-N,MIO_EUR,474.97,gva.xlsx
2019,DE24D,gross value added,K-N,MIO_EUR,658.45,gva.xlsx
2020,DE24D,gross value added,K-N,MIO_EUR,606.84,gva.xlsx
2019,DE251,gross value added,K-N,MIO_EUR,479.36,gva.xlsx
2020,DE251,gross value added,K-N,MIO_EUR,481.38,gva.xlsx
2019,DE252,gross value added,K-N,MIO_EUR,2035.27,gva.xlsx
2020,DE252,gross value added,K-N,MIO_EUR,2044.86,gva.xlsx
2019,DE253,gross value added,K-N,MIO_EUR,1167.13,gva.xlsx
2020,DE253,gross value added,K-N,MIO_EUR,1175.88,gva.xlsx
2019,DE254,gross value added,K-N,MIO_EUR,9037.5,gva.xlsx
2020,DE254,gross value added,K-N,MIO_EUR,8874.22,gva.xlsx
2019,DE255,gross value added,K-N,MIO_EUR,441.83,gva.xlsx
2020,DE255,gross value added,K-N,MIO_EUR,402.96,gva.xlsx
2019,DE256,gross value added,K-N,MIO_EUR,1184.92,gva.xlsx
2020,DE256,gross value added,K-N,MIO_EUR,1197.15,gva.xlsx
2019,DE257,gross value added,K-N,MIO_EUR,1056.13,gva.xlsx
2020,DE257,gross value added,K-N,MIO_EUR,1058.33,gva.xlsx
2019,DE258,gross value added,K-N,MIO_EUR,758.86,gva.xlsx
2020,DE258,gross value added,K-N,MIO_EUR,778.13,gva.xlsx
2019,DE259,gross value added,K-N,MIO_EUR,1279.64,gva.xlsx
2020,DE259,gross value added,K-N,MIO_EUR,1321.93,gva.xlsx
2019,DE25A,gross value added,K-N,MIO_EUR,769.05,gva.xlsx
2020,DE25A,gross value added,K-N,MIO_EUR,805.18,gva.xlsx
2019,DE25B,gross value added,K-N,MIO_EUR,919.9,gva.xlsx
2020,DE25B,gross value added,K-N,MIO_EUR,967.16,gva.xlsx
2019,DE25C,gross value added,K-N,MIO_EUR,635.75,gva.xlsx
2020,DE25C,gross value added,K-N,MIO_EUR,642.64,gva.xlsx
2019,DE261,gross value added,K-N,MIO_EUR,1116.22,gva.xlsx
2020,DE261,gross value added,K-N,MIO_EUR,1007.21,gva.xlsx
2019,DE262,gross value added,K-N,MIO_EUR,639.57,gva.xlsx
2020,DE262,gross value added,K-N,MIO_EUR,628.64,gva.xlsx
2019,DE263,gross value added,K-N,MIO_EUR,2001.37,gva.xlsx
2020,DE263,gross value added,K-N,MIO_EUR,2018.51,gva.xlsx
2019,DE264,gross value added,K-N,MIO_EUR,1412.37,gva.xlsx
2020,DE264,gross value added,K-N,MIO_EUR,1464.58,gva.xlsx
2019,DE265,gross value added,K-N,MIO_EUR,773.87,gva.xlsx
2020,DE265,gross value added,K-N,MIO_EUR,768.16,gva.xlsx
2019,DE266,gross value added,K-N,MIO_EUR,629.23,gva.xlsx
2020,DE266,gross value added,K-N,MIO_EUR,664.76,gva.xlsx
2019,DE267,gross value added,K-N,MIO_EUR,575.58,gva.xlsx
2020,DE267,gross value added,K-N,MIO_EUR,573.18,gva.xlsx
2019,DE268,gross value added,K-N,MIO_EUR,658.63,gva.xlsx
2020,DE268,gross value added,K-N,MIO_EUR,669.89,gva.xlsx
2019,DE269,gross value added,K-N,MIO_EUR,1054.73,gva.xlsx
2020,DE269,gross value added,K-N,MIO_EUR,1189.77,gva.xlsx
2019,DE26A,gross value added,K-N,MIO_EUR,814.78,gva.xlsx
2020,DE26A,gross value added,K-N,MIO_EUR,829.41,gva.xlsx
2019,DE26B,gross value added,K-N,MIO_EUR,690.39,gva.xlsx
2020,DE26B,gross value added,K-N,MIO_EUR,699.96,gva.xlsx
2019,DE26C,gross value added,K-N,MIO_EUR,1386.02,gva.xlsx
2020,DE26C,gross value added,K-N,MIO_EUR,1375.69,gva.xlsx
2019,DE271,gross value added,K-N,MIO_EUR,3376.91,gva.xlsx
2020,DE271,gross value added,K-N,MIO_EUR,3251.06,gva.xlsx
2019,DE272,gross value added,K-N,MIO_EUR,407.04,gva.xlsx
2020,DE272,gross value added,K-N,MIO_EUR,385.84,gva.xlsx
2019,DE273,gross value added,K-N,MIO_EUR,769.61,gva.xlsx
2020,DE273,gross value added,K-N,MIO_EUR,769.86,gva.xlsx
2019,DE274,gross value added,K-N,MIO_EUR,503.65,gva.xlsx
2020,DE274,gross value added,K-N,MIO_EUR,477.99,gva.xlsx
2019,DE275,gross value added,K-N,MIO_EUR,942.93,gva.xlsx
2020,DE275,gross value added,K-N,MIO_EUR,956.69,gva.xlsx
2019,DE276,gross value added,K-N,MIO_EUR,1849.53,gva.xlsx
2020,DE276,gross value added,K-N,MIO_EUR,1891.49,gva.xlsx
2019,DE277,gross value added,K-N,MIO_EUR,766.34,gva.xlsx
2020,DE277,gross value added,K-N,MIO_EUR,697.96,gva.xlsx
2019,DE278,gross value added,K-N,MIO_EUR,1326.53,gva.xlsx
2020,DE278,gross value added,K-N,MIO_EUR,1299.49,gva.xlsx
2019,DE279,gross value added,K-N,MIO_EUR,1406.91,gva.xlsx
2020,DE279,gross value added,K-N,MIO_EUR,1463.49,gva.xlsx
2019,DE27A,gross value added,K-N,MIO_EUR,697.92,gva.xlsx
2020,DE27A,gross value added,K-N,MIO_EUR,681.68,gva.xlsx
2019,DE27B,gross value added,K-N,MIO_EUR,925.99,gva.xlsx
2020,DE27B,gross value added,K-N,MIO_EUR,956.83,gva.xlsx
2019,DE27C,gross value added,K-N,MIO_EUR,941.65,gva.xlsx
2020,DE27C,gross value added,K-N,MIO_EUR,1015.73,gva.xlsx
2019,DE27D,gross value added,K-N,MIO_EUR,1119.3,gva.xlsx
2020,DE27D,gross value added,K-N,MIO_EUR,1148.27,gva.xlsx
2019,DE27E,gross value added,K-N,MIO_EUR,1104,gva.xlsx
2020,DE27E,gross value added,K-N,MIO_EUR,1121.89,gva.xlsx
2019,DE300,gross value added,K-N,MIO_EUR,44461.39,gva.xlsx
2020,DE300,gross value added,K-N,MIO_EUR,44641.17,gva.xlsx
2019,DE401,gross value added,K-N,MIO_EUR,424.82,gva.xlsx
2020,DE401,gross value added,K-N,MIO_EUR,425.21,gva.xlsx
2019,DE402,gross value added,K-N,MIO_EUR,790.83,gva.xlsx
2020,DE402,gross value added,K-N,MIO_EUR,766.93,gva.xlsx
2019,DE403,gross value added,K-N,MIO_EUR,502.77,gva.xlsx
2020,DE403,gross value added,K-N,MIO_EUR,489.86,gva.xlsx
2019,DE404,gross value added,K-N,MIO_EUR,2314.6,gva.xlsx
2020,DE404,gross value added,K-N,MIO_EUR,2280.79,gva.xlsx
2019,DE405,gross value added,K-N,MIO_EUR,964.88,gva.xlsx
2020,DE405,gross value added,K-N,MIO_EUR,927.98,gva.xlsx
2019,DE406,gross value added,K-N,MIO_EUR,1425.17,gva.xlsx
2020,DE406,gross value added,K-N,MIO_EUR,1514.21,gva.xlsx
2019,DE407,gross value added,K-N,MIO_EUR,494.12,gva.xlsx
2020,DE407,gross value added,K-N,MIO_EUR,487.33,gva.xlsx
2019,DE408,gross value added,K-N,MIO_EUR,734.05,gva.xlsx
2020,DE408,gross value added,K-N,MIO_EUR,732.18,gva.xlsx
2019,DE409,gross value added,K-N,MIO_EUR,983.77,gva.xlsx
2020,DE409,gross value added,K-N,MIO_EUR,980.19,gva.xlsx
2019,DE40A,gross value added,K-N,MIO_EUR,1430.39,gva.xlsx
2020,DE40A,gross value added,K-N,MIO_EUR,1539.55,gva.xlsx
2019,DE40B,gross value added,K-N,MIO_EUR,604.14,gva.xlsx
2020,DE40B,gross value added,K-N,MIO_EUR,601.72,gva.xlsx
2019,DE40C,gross value added,K-N,MIO_EUR,864.19,gva.xlsx
2020,DE40C,gross value added,K-N,MIO_EUR,880.81,gva.xlsx
2019,DE40D,gross value added,K-N,MIO_EUR,500.5,gva.xlsx
2020,DE40D,gross value added,K-N,MIO_EUR,498.81,gva.xlsx
2019,DE40E,gross value added,K-N,MIO_EUR,1399.85,gva.xlsx
2020,DE40E,gross value added,K-N,MIO_EUR,1407.53,gva.xlsx
2019,DE40F,gross value added,K-N,MIO_EUR,439.15,gva.xlsx
2020,DE40F,gross value added,K-N,MIO_EUR,438.02,gva.xlsx
2019,DE40G,gross value added,K-N,MIO_EUR,476.74,gva.xlsx
2020,DE40G,gross value added,K-N,MIO_EUR,460.87,gva.xlsx
2019,DE40H,gross value added,K-N,MIO_EUR,1130.14,gva.xlsx
2020,DE40H,gross value added,K-N,MIO_EUR,1117.28,gva.xlsx
2019,DE40I,gross value added,K-N,MIO_EUR,596.76,gva.xlsx
2020,DE40I,gross value added,K-N,MIO_EUR,595.5,gva.xlsx
2019,DE501,gross value added,K-N,MIO_EUR,6144.08,gva.xlsx
2020,DE501,gross value added,K-N,MIO_EUR,6122.09,gva.xlsx
2019,DE502,gross value added,K-N,MIO_EUR,1038.49,gva.xlsx
2020,DE502,gross value added,K-N,MIO_EUR,1044.32,gva.xlsx
2019,DE600,gross value added,K-N,MIO_EUR,36221.92,gva.xlsx
2020,DE600,gross value added,K-N,MIO_EUR,35856.58,gva.xlsx
2019,DE711,gross value added,K-N,MIO_EUR,2818.68,gva.xlsx
2020,DE711,gross value added,K-N,MIO_EUR,2845.44,gva.xlsx
2019,DE712,gross value added,K-N,MIO_EUR,28752.71,gva.xlsx
2020,DE712,gross value added,K-N,MIO_EUR,28679.95,gva.xlsx
2019,DE713,gross value added,K-N,MIO_EUR,1432.52,gva.xlsx
2020,DE713,gross value added,K-N,MIO_EUR,1432.15,gva.xlsx
2019,DE714,gross value added,K-N,MIO_EUR,5682.46,gva.xlsx
2020,DE714,gross value added,K-N,MIO_EUR,5798.56,gva.xlsx
2019,DE715,gross value added,K-N,MIO_EUR,2012.57,gva.xlsx
2020,DE715,gross value added,K-N,MIO_EUR,2016.19,gva.xlsx
2019,DE716,gross value added,K-N,MIO_EUR,2234.88,gva.xlsx
2020,DE716,gross value added,K-N,MIO_EUR,2232.66,gva.xlsx
2019,DE717,gross value added,K-N,MIO_EUR,2223.3,gva.xlsx
2020,DE717,gross value added,K-N,MIO_EUR,2219.06,gva.xlsx
2019,DE718,gross value added,K-N,MIO_EUR,4395.41,gva.xlsx
2020,DE718,gross value added,K-N,MIO_EUR,4418.53,gva.xlsx
2019,DE719,gross value added,K-N,MIO_EUR,3793.53,gva.xlsx
2020,DE719,gross value added,K-N,MIO_EUR,3807.74,gva.xlsx
2019,DE71A,gross value added,K-N,MIO_EUR,5130.24,gva.xlsx
2020,DE71A,gross value added,K-N,MIO_EUR,5055.61,gva.xlsx
2019,DE71B,gross value added,K-N,MIO_EUR,637.76,gva.xlsx
2020,DE71B,gross value added,K-N,MIO_EUR,637.78,gva.xlsx
2019,DE71C,gross value added,K-N,MIO_EUR,4490.35,gva.xlsx
2020,DE71C,gross value added,K-N,MIO_EUR,4474.53,gva.xlsx
2019,DE71D,gross value added,K-N,MIO_EUR,1355.82,gva.xlsx
2020,DE71D,gross value added,K-N,MIO_EUR,1367.35,gva.xlsx
2019,DE71E,gross value added,K-N,MIO_EUR,2392.46,gva.xlsx
2020,DE71E,gross value added,K-N,MIO_EUR,2398.02,gva.xlsx
2019,DE721,gross value added,K-N,MIO_EUR,2264.67,gva.xlsx
2020,DE721,gross value added,K-N,MIO_EUR,2273.63,gva.xlsx
2019,DE722,gross value added,K-N,MIO_EUR,1999.57,gva.xlsx
2020,DE722,gross value added,K-N,MIO_EUR,1997.47,gva.xlsx
2019,DE723,gross value added,K-N,MIO_EUR,1394.54,gva.xlsx
2020,DE723,gross value added,K-N,MIO_EUR,1402.98,gva.xlsx
2019,DE724,gross value added,K-N,MIO_EUR,1659.43,gva.xlsx
2020,DE724,gross value added,K-N,MIO_EUR,1662.24,gva.xlsx
2019,DE725,gross value added,K-N,MIO_EUR,656.09,gva.xlsx
2020,DE725,gross value added,K-N,MIO_EUR,660.83,gva.xlsx
2019,DE731,gross value added,K-N,MIO_EUR,2515.53,gva.xlsx
2020,DE731,gross value added,K-N,MIO_EUR,2511.08,gva.xlsx
2019,DE732,gross value added,K-N,MIO_EUR,2017.66,gva.xlsx
2020,DE732,gross value added,K-N,MIO_EUR,2015.97,gva.xlsx
2019,DE733,gross value added,K-N,MIO_EUR,820.74,gva.xlsx
2020,DE733,gross value added,K-N,MIO_EUR,824.69,gva.xlsx
2019,DE734,gross value added,K-N,MIO_EUR,1506.26,gva.xlsx
2020,DE734,gross value added,K-N,MIO_EUR,1504.2,gva.xlsx
2019,DE735,gross value added,K-N,MIO_EUR,1322.86,gva.xlsx
2020,DE735,gross value added,K-N,MIO_EUR,1343.09,gva.xlsx
2019,DE736,gross value added,K-N,MIO_EUR,1108.02,gva.xlsx
2020,DE736,gross value added,K-N,MIO_EUR,1105.38,gva.xlsx
2019,DE737,gross value added,K-N,MIO_EUR,620.07,gva.xlsx
2020,DE737,gross value added,K-N,MIO_EUR,623.87,gva.xlsx
2019,DE803,gross value added,K-N,MIO_EUR,1724.47,gva.xlsx
2020,DE803,gross value added,K-N,MIO_EUR,1715.92,gva.xlsx
2019,DE804,gross value added,K-N,MIO_EUR,774.22,gva.xlsx
2020,DE804,gross value added,K-N,MIO_EUR,772.25,gva.xlsx
2019,DE80J,gross value added,K-N,MIO_EUR,1339.37,gva.xlsx
2020,DE80J,gross value added,K-N,MIO_EUR,1351.78,gva.xlsx
2019,DE80K,gross value added,K-N,MIO_EUR,1131.39,gva.xlsx
2020,DE80K,gross value added,K-N,MIO_EUR,1155.8,gva.xlsx
2019,DE80L,gross value added,K-N,MIO_EUR,1193.4,gva.xlsx
2020,DE80L,gross value added,K-N,MIO_EUR,1183,gva.xlsx
2019,DE80M,gross value added,K-N,MIO_EUR,783.02,gva.xlsx
2020,DE80M,gross value added,K-N,MIO_EUR,751.14,gva.xlsx
2019,DE80N,gross value added,K-N,MIO_EUR,1392.09,gva.xlsx
2020,DE80N,gross value added,K-N,MIO_EUR,1362.36,gva.xlsx
2019,DE80O,gross value added,K-N,MIO_EUR,996.01,gva.xlsx
2020,DE80O,gross value added,K-N,MIO_EUR,989.05,gva.xlsx
2019,DE911,gross value added,K-N,MIO_EUR,10049.53,gva.xlsx
2020,DE911,gross value added,K-N,MIO_EUR,9735.25,gva.xlsx
2019,DE912,gross value added,K-N,MIO_EUR,539.79,gva.xlsx
2020,DE912,gross value added,K-N,MIO_EUR,535.96,gva.xlsx
2019,DE913,gross value added,K-N,MIO_EUR,1784.53,gva.xlsx
2020,DE913,gross value added,K-N,MIO_EUR,1687.33,gva.xlsx
2019,DE914,gross value added,K-N,MIO_EUR,1236.27,gva.xlsx
2020,DE914,gross value added,K-N,MIO_EUR,1250.61,gva.xlsx
2019,DE916,gross value added,K-N,MIO_EUR,856.58,gva.xlsx
2020,DE916,gross value added,K-N,MIO_EUR,855.12,gva.xlsx
2019,DE917,gross value added,K-N,MIO_EUR,480.83,gva.xlsx
2020,DE917,gross value added,K-N,MIO_EUR,481.05,gva.xlsx
2019,DE918,gross value added,K-N,MIO_EUR,722.09,gva.xlsx
2020,DE918,gross value added,K-N,MIO_EUR,727,gva.xlsx
2019,DE91A,gross value added,K-N,MIO_EUR,612.33,gva.xlsx
2020,DE91A,gross value added,K-N,MIO_EUR,623.98,gva.xlsx
2019,DE91B,gross value added,K-N,MIO_EUR,552.18,gva.xlsx
2020,DE91B,gross value added,K-N,MIO_EUR,557.32,gva.xlsx
2019,DE91C,gross value added,K-N,MIO_EUR,2550.69,gva.xlsx
2020,DE91C,gross value added,K-N,MIO_EUR,2519.54,gva.xlsx
2019,DE922,gross value added,K-N,MIO_EUR,1278.4,gva.xlsx
2020,DE922,gross value added,K-N,MIO_EUR,1304.83,gva.xlsx
2019,DE923,gross value added,K-N,MIO_EUR,1186.37,gva.xlsx
2020,DE923,gross value added,K-N,MIO_EUR,1216.02,gva.xlsx
2019,DE925,gross value added,K-N,MIO_EUR,1748.42,gva.xlsx
2020,DE925,gross value added,K-N,MIO_EUR,1788,gva.xlsx
2019,DE926,gross value added,K-N,MIO_EUR,366.77,gva.xlsx
2020,DE926,gross value added,K-N,MIO_EUR,365.54,gva.xlsx
2019,DE927,gross value added,K-N,MIO_EUR,690,gva.xlsx
2020,DE927,gross value added,K-N,MIO_EUR,691.45,gva.xlsx
2019,DE928,gross value added,K-N,MIO_EUR,809.14,gva.xlsx
2020,DE928,gross value added,K-N,MIO_EUR,810.41,gva.xlsx
2019,DE929,gross value added,K-N,MIO_EUR,13302.89,gva.xlsx
2020,DE929,gross value added,K-N,MIO_EUR,13389.06,gva.xlsx
2019,DE931,gross value added,K-N,MIO_EUR,1017.94,gva.xlsx
2020,DE931,gross value added,K-N,MIO_EUR,1006.86,gva.xlsx
2019,DE932,gross value added,K-N,MIO_EUR,999.54,gva.xlsx
2020,DE932,gross value added,K-N,MIO_EUR,1062.52,gva.xlsx
2019,DE933,gross value added,K-N,MIO_EUR,1565.76,gva.xlsx
2020,DE933,gross value added,K-N,MIO_EUR,1576.45,gva.xlsx
2019,DE934,gross value added,K-N,MIO_EUR,259.92,gva.xlsx
2020,DE934,gross value added,K-N,MIO_EUR,257.21,gva.xlsx
2019,DE935,gross value added,K-N,MIO_EUR,1201.57,gva.xlsx
2020,DE935,gross value added,K-N,MIO_EUR,1208.24,gva.xlsx
2019,DE936,gross value added,K-N,MIO_EUR,568.85,gva.xlsx
2020,DE936,gross value added,K-N,MIO_EUR,564.69,gva.xlsx
2019,DE937,gross value added,K-N,MIO_EUR,1017.88,gva.xlsx
2020,DE937,gross value added,K-N,MIO_EUR,1078.68,gva.xlsx
2019,DE938,gross value added,K-N,MIO_EUR,739.64,gva.xlsx
2020,DE938,gross value added,K-N,MIO_EUR,766.54,gva.xlsx
2019,DE939,gross value added,K-N,MIO_EUR,1491.54,gva.xlsx
2020,DE939,gross value added,K-N,MIO_EUR,1381.78,gva.xlsx
2019,DE93A,gross value added,K-N,MIO_EUR,537.99,gva.xlsx
2020,DE93A,gross value added,K-N,MIO_EUR,535.45,gva.xlsx
2019,DE93B,gross value added,K-N,MIO_EUR,834.22,gva.xlsx
2020,DE93B,gross value added,K-N,MIO_EUR,860.75,gva.xlsx
2019,DE941,gross value added,K-N,MIO_EUR,432.05,gva.xlsx
2020,DE941,gross value added,K-N,MIO_EUR,431.1,gva.xlsx
2019,DE942,gross value added,K-N,MIO_EUR,464.84,gva.xlsx
2020,DE942,gross value added,K-N,MIO_EUR,414.62,gva.xlsx
2019,DE943,gross value added,K-N,MIO_EUR,2138.53,gva.xlsx
2020,DE943,gross value added,K-N,MIO_EUR,2192.09,gva.xlsx
2019,DE944,gross value added,K-N,MIO_EUR,1828.65,gva.xlsx
2020,DE944,gross value added,K-N,MIO_EUR,1805.45,gva.xlsx
2019,DE945,gross value added,K-N,MIO_EUR,537.25,gva.xlsx
2020,DE945,gross value added,K-N,MIO_EUR,532.23,gva.xlsx
2019,DE946,gross value added,K-N,MIO_EUR,780.65,gva.xlsx
2020,DE946,gross value added,K-N,MIO_EUR,789.62,gva.xlsx
2019,DE947,gross value added,K-N,MIO_EUR,1290.74,gva.xlsx
2020,DE947,gross value added,K-N,MIO_EUR,1312.03,gva.xlsx
2019,DE948,gross value added,K-N,MIO_EUR,1094.62,gva.xlsx
2020,DE948,gross value added,K-N,MIO_EUR,1119.5,gva.xlsx
2019,DE949,gross value added,K-N,MIO_EUR,2357.81,gva.xlsx
2020,DE949,gross value added,K-N,MIO_EUR,2315,gva.xlsx
2019,DE94A,gross value added,K-N,MIO_EUR,605.97,gva.xlsx
2020,DE94A,gross value added,K-N,MIO_EUR,631.28,gva.xlsx
2019,DE94B,gross value added,K-N,MIO_EUR,896.39,gva.xlsx
2020,DE94B,gross value added,K-N,MIO_EUR,909.48,gva.xlsx
2019,DE94C,gross value added,K-N,MIO_EUR,1030.75,gva.xlsx
2020,DE94C,gross value added,K-N,MIO_EUR,1033.31,gva.xlsx
2019,DE94D,gross value added,K-N,MIO_EUR,661.2,gva.xlsx
